altitude_m,velocity_m_s,gamma_rad,range_rad,range_km
150.00000000000003,159.99999999999997,-0.3490658503988659,7.011760045441093e-05,0.446719232495052
150.00000000000003,159.99999999999997,-0.3141592653589793,7.096649508331226e-05,0.45212754017578244
150.00000000000003,159.99999999999997,-0.2792526803190927,7.172895861894636e-05,0.4569851953613073
150.00000000000003,159.99999999999997,-0.24434609527920614,7.240405837636721e-05,0.4612862559158355
150.00000000000003,159.99999999999997,-0.20943951023931956,9.700498573388125e-05,0.6180187641105575
150.00000000000003,159.99999999999997,-0.17453292519943295,9.766838426348694e-05,0.6222452761426752
150.00000000000003,159.99999999999997,-0.13962634015954636,9.821284017219926e-05,0.6257140047370815
150.00000000000003,159.99999999999997,-0.10471975511965978,0.00012289901790305796,0.7829896430603822
150.00000000000003,159.99999999999997,-0.06981317007977318,0.00012328133400720976,0.7854253789599334
150.00000000000003,159.99999999999997,-0.03490658503988659,0.00014774075562068968,0.941256354059414
150.00000000000003,159.99999999999997,0.0,0.00014784251955366978,0.9419046920764301
150.00000000000003,159.99999999999997,0.03490658503988659,0.00017184467288901143,1.094822410975892
150.00000000000003,159.99999999999997,0.06981317007977318,0.00017154975096317522,1.0929434633863893
150.00000000000003,159.99999999999997,0.10471975511965978,0.00019487040228278527,1.241519332943625
150.00000000000003,159.99999999999997,0.13962634015954636,0.00021764674748549028,1.3866274282300586
150.00000000000003,159.99999999999997,0.17453292519943295,0.00023980160612563345,1.527776032626411
150.00000000000003,159.99999999999997,0.20943951023931956,0.00023823668957351338,1.5178059492728537
150.00000000000003,159.99999999999997,0.24434609527920614,0.00025923791829278925,1.6516047774433602
150.00000000000003,159.99999999999997,0.2792526803190927,0.00027942044089828094,1.780187628962948
150.00000000000003,159.99999999999997,0.3141592653589793,0.00029871507224495195,1.903113725272589
150.00000000000003,169.99999999999997,-0.3490658503988659,7.445556617421143e-05,0.474356412095901
